accuracy,f1_score
0.7948717948717948,0.704029304029304
0.8604651162790697,0.7959302325581395
0.6341463414634146,0.49217327994175464
1.0,1.0
0.7073170731707317,0.6409100225456036
0.9473684210526315,0.9217638691322904
1.0,1.0
0.3333333333333333,0.19230769230769232
0.7857142857142857,0.6914285714285714
0.7727272727272727,0.6736596736596737
0.6904761904761905,0.5640509725016768
0.85,0.7810810810810811
0.8636363636363636,0.8004434589800443
0.8928571428571429,0.8423180592991913
0.9767441860465116,0.9652530779753762
0.7906976744186046,0.6982784657203261
0.5757575757575758,0.4207459207459207
0.627906976744186,0.520265780730897
1.0,1.0
0.575,0.41984126984126985
0.9302325581395349,0.8966096945923226
0.6857142857142857,0.5578692493946732
0.8648648648648649,0.8021934978456717
0.6976744186046512,0.6498884995221408
0.6046511627906976,0.5090723230258114
1.0,1.0
0.55,0.4149999999999999
0.5227272727272727,0.35888738127544095
0.8108108108108109,0.761124761124761
0.6923076923076923,0.5664335664335665
0.8205128205128205,0.7396171903214157
0.9318181818181818,0.8989304812834225
0.9024390243902439,0.8561601000625391
0.2702702702702703,0.11500862564692352
0.8888888888888888,0.8366013071895424
0.95,0.9256410256410256
1.0,1.0
0.9767441860465116,0.9652530779753762
0.9090909090909091,0.8658008658008658
0.9487179487179487,0.9237516869095816
0.9767441860465116,0.9652530779753762
0.7,0.5764705882352941
0.717948717948718,0.6000765403750479
0.9772727272727273,0.9660397074190178
0.95,0.9256410256410256
0.04878048780487805,0.0045377197958026095
0.627906976744186,0.5501057082452431
0.5897435897435898,0.43755169561621177
1.0,1.0
0.7272727272727273,0.7007575757575758
0.6666666666666666,0.5333333333333334
1.0,1.0
0.8636363636363636,0.8004434589800443
1.0,1.0
0.9772727272727273,0.9660397074190178
0.8048780487804879,0.7178642056690837
0.9534883720930233,0.9307862679955704
0.9024390243902439,0.8561601000625391
0.8648648648648649,0.8021934978456717
1.0,1.0
1.0,1.0
0.6666666666666666,0.5333333333333334
0.8048780487804879,0.7178642056690837
0.8571428571428571,0.7912087912087913
0.8333333333333334,0.7575757575757576
1.0,1.0
0.9487179487179487,0.9237516869095816
0.9047619047619048,0.8595238095238096
0.9534883720930233,0.9761904761904762
0.6666666666666666,0.5333333333333333
1.0,1.0
0.5483870967741935,0.44460736396220263
0.5833333333333334,0.4298245614035088
0.9743589743589743,0.9617049617049617
1.0,1.0
1.0,1.0
0.6111111111111112,0.46360153256704983
0.6829268292682927,0.5542594556380347
1.0,1.0
1.0,1.0
