subject_id,accuracy
0731_1000_U9TEJGM,0.6386554621848739
0802_1400_A6I5HI6,0.9448818897637795
0802_1400_U9TEJGM,0.7698412698412699
0811_1000_4LI8GO7,0.743801652892562
0811_1000_U9TEJGM,0.8181818181818182
0813_1000_9M4VCHG,0.6097560975609756
0813_1000_U9TEJGM,0.7383177570093458
0816_1400_539136F,0.8359375
0816_1400_9M4VCHG,0.4608695652173913
0816_1400_U9TEJGM,0.632
0817_1000_539136F,0.5348837209302325
0817_1000_9M4VCHG,0.6171875
0817_1000_U9TEJGM,0.7787610619469026
0818_1600_539136F,0.8636363636363636
0818_1600_9M4VCHG,0.8202247191011236
0818_1600_U9TEJGM,0.7984496124031008
0819_1400_539136F,0.6511627906976745
0819_1400_9M4VCHG,0.5263157894736842
0819_1400_U9TEJGM,0.813953488372093
0823_1400_539136F,0.648854961832061
0823_1400_9M4VCHG,1.0
0823_1400_U9TEJGM,0.6229508196721312
0824_1000_539136F,0.7984496124031008
0824_1000_9M4VCHG,0.7169811320754716
0824_1000_U9TEJGM,0.7345132743362832
0824_1600_539136F,0.628099173553719
0824_1600_9M4VCHG,0.6875
0824_1600_U9TEJGM,0.7272727272727273
0825_1300_9M4VCHG,0.6875
0826_1000_539136F,0.9848484848484849
0826_1000_9M4VCHG,0.5619834710743802
0826_1300_539136F,0.5909090909090909
0826_1300_9M4VCHG,0.7610619469026548
0826_1300_U9TEJGM,0.6164383561643836
0827_1000_539136F,0.7094017094017094
0827_1000_9M4VCHG,0.8294573643410853
0827_1000_U9TEJGM,0.7950819672131147
0828_1300_9M4VCHG,0.5929203539823009
0828_1300_U9TEJGM,0.7857142857142857
0830_1300_539136F,0.7166666666666667
0830_1300_9M4VCHG,0.8661417322834646
0830_1300_U9TEJGM,0.7751937984496124
0831_1000_9M4VCHG,0.7205882352941176
0831_1300_539136F,0.8062015503875969
0831_1300_9M4VCHG,0.8050847457627118
0831_1300_U9TEJGM,0.7441860465116279
0901_1000_539136F,0.6115702479338843
0901_1000_9M4VCHG,0.5867768595041323
0901_1000_U9TEJGM,0.9090909090909091
0901_1300_539136F,0.853448275862069
0901_1300_9M4VCHG,0.3387096774193548
0901_1300_U9TEJGM,0.671875
0915_1000_539136F,0.5517241379310345
0915_1000_9M4VCHG,0.9923664122137404
0915_1000_U9TEJGM,0.6753246753246753
0917_1030_539136F,0.5692307692307692
0917_1030_9M4VCHG,1.0
0917_1030_U9TEJGM,0.751937984496124
0920_1600_539136F,0.8125
0920_1600_9M4VCHG,0.859375
0920_1600_U9TEJGM,0.7304347826086957
0922_1000_539136F,0.8048780487804879
0922_1000_9M4VCHG,0.8515625
0922_1000_U9TEJGM,0.76
0923_1000_539136F,0.9692307692307692
0923_1000_9M4VCHG,0.9236641221374046
0923_1000_U9TEJGM,0.7916666666666666
0923_1600_539136F,0.768595041322314
0923_1600_U9TEJGM,0.7166666666666667
0924_1000_539136F,0.6850393700787402
0924_1000_9M4VCHG,0.984251968503937
0924_1000_U9TEJGM,0.7583333333333333
0924_1600_539136F,0.8813559322033898
0924_1600_9M4VCHG,0.7578125
0924_1600_U9TEJGM,0.6696428571428571
0927_0930_539136F,0.813953488372093
0927_0930_U9TEJGM,0.6565656565656566
0928_1600_539136F,0.5384615384615384
0928_1600_9M4VCHG,0.7719298245614035
0928_1600_U9TEJGM,0.8157894736842105
0930_1700_539136F,1.0
0930_1700_9M4VCHG,0.7142857142857143
0930_1700_U9TEJGM,0.6666666666666666
1005_1600_9M4VCHG,0.8319327731092437
1005_1600_U9TEJGM,1.0
